GAME_ID,G_home,W_PCT_home,HOME_RECORD_home,ROAD_RECORD_home,W_PCT_prev_home,HOME_RECORD_prev_home,ROAD_RECORD_prev_home,G_away,W_PCT_away,HOME_RECORD_away,ROAD_RECORD_away,W_PCT_prev_away,HOME_RECORD_prev_away,ROAD_RECORD_prev_away,WIN_PRCT_home_3g,PTS_home_3g,FG_PCT_home_3g,FT_PCT_home_3g,FG3_PCT_home_3g,AST_home_3g,REB_home_3g,WIN_PRCT_away_3g,PTS_away_3g,FG_PCT_away_3g,FT_PCT_away_3g,FG3_PCT_away_3g,AST_away_3g,REB_away_3g,WIN_PRCT_home_5g,PTS_home_5g,FG_PCT_home_5g,FT_PCT_home_5g,FG3_PCT_home_5g,AST_home_5g,REB_home_5g,WIN_PRCT_away_5g,PTS_away_5g,FG_PCT_away_5g,FT_PCT_away_5g,FG3_PCT_away_5g,AST_away_5g,REB_away_5g,GAME_DATE_EST_x,SEASON_x,HOME_TEAM_WINS_x,GAME_DATE_EST_y,SEASON_y,HOME_TEAM_WINS_y
41800302,82,0.732,0.8048780487804879,0.6585365853658537,0.537,0.6097560975609756,0.4634146341463415,82,0.7070000000000001,0.7804878048780488,0.6341463414634146,0.72,0.8292682926829268,0.6097560975609756,1.0,112.33333333333333,0.4283333333333333,0.7683333333333334,0.26166666666666666,24.333333333333332,58.0,0.3333333333333333,97.66666666666667,0.3946666666666667,0.8346666666666667,0.27999999999999997,19.0,43.0,1.0,116.6,0.4468,0.7556,0.3232,23.6,54.2,0.6,103.8,0.4266000000000001,0.8382,0.3126,19.6,42.8,2019-05-17,2018,1,2019-05-17,2018,1
41800303,82,0.7070000000000001,0.7804878048780488,0.6341463414634146,0.72,0.8292682926829268,0.6097560975609756,82,0.732,0.8048780487804879,0.6585365853658537,0.537,0.6097560975609756,0.4634146341463415,0.3333333333333333,98.33333333333333,0.39233333333333337,0.835,0.301,17.0,45.0,1.0,116.33333333333333,0.43733333333333335,0.7893333333333333,0.2953333333333333,25.0,57.0,0.4,104.2,0.4194,0.8286,0.3106,19.6,42.2,1.0,117.0,0.4516,0.743,0.3014,24.6,54.2,2019-05-19,2018,1,2019-05-19,2018,1
41800304,82,0.7070000000000001,0.7804878048780488,0.6341463414634146,0.72,0.8292682926829268,0.6097560975609756,82,0.732,0.8048780487804879,0.6585365853658537,0.537,0.6097560975609756,0.4634146341463415,0.3333333333333333,107.0,0.3956666666666666,0.8059999999999999,0.3493333333333333,21.333333333333332,47.0,0.6666666666666666,115.0,0.4126666666666667,0.754,0.295,23.333333333333332,58.666666666666664,0.4,102.8,0.40020000000000006,0.8144,0.30619999999999997,20.8,44.8,0.8,114.8,0.425,0.743,0.28400000000000003,24.4,58.0,2019-05-21,2018,1,2019-05-21,2018,1
41800305,82,0.732,0.8048780487804879,0.6585365853658537,0.537,0.6097560975609756,0.4634146341463415,82,0.7070000000000001,0.7804878048780488,0.6341463414634146,0.72,0.8292682926829268,0.6097560975609756,0.3333333333333333,113.0,0.4343333333333333,0.6880000000000001,0.31633333333333336,26.333333333333332,52.0,0.6666666666666666,113.66666666666667,0.4293333333333333,0.819,0.3439999999999999,26.333333333333332,46.333333333333336,0.6,112.6,0.42960000000000004,0.7378,0.3036,25.4,54.8,0.6,106.6,0.40800000000000003,0.8404,0.32439999999999997,22.2,46.8,2019-05-23,2018,0,2019-05-23,2018,0
41800306,82,0.7070000000000001,0.7804878048780488,0.6341463414634146,0.72,0.8292682926829268,0.6097560975609756,82,0.732,0.8048780487804879,0.6585365853658537,0.537,0.6097560975609756,0.4634146341463415,1.0,114.33333333333333,0.4106666666666667,0.8343333333333334,0.3793333333333333,26.333333333333332,48.0,0.0,104.33333333333333,0.4293333333333333,0.681,0.3183333333333333,26.0,52.0,0.6,109.2,0.40540000000000004,0.8225999999999999,0.3616,23.0,46.0,0.4,109.2,0.4306,0.7276,0.3044,25.2,53.8,2019-05-25,2018,1,2019-05-25,2018,1
41800311,82,0.695,0.7317073170731707,0.6585365853658537,0.7070000000000001,0.7073170731707317,0.7073170731707317,82,0.6459999999999999,0.7804878048780488,0.5121951219512195,0.598,0.6829268292682927,0.5121951219512195,0.6666666666666666,110.0,0.47333333333333333,0.7336666666666666,0.338,25.666666666666668,40.0,0.6666666666666666,105.66666666666667,0.4123333333333334,0.6996666666666668,0.29300000000000004,17.666666666666668,47.0,0.6,113.2,0.4648,0.7654,0.3488,25.6,40.0,0.6,113.8,0.4264,0.7484,0.3188,18.8,49.2,2019-05-14,2018,1,2019-05-14,2018,1
41800312,82,0.695,0.7317073170731707,0.6585365853658537,0.7070000000000001,0.7073170731707317,0.7073170731707317,82,0.6459999999999999,0.7804878048780488,0.5121951219512195,0.598,0.6829268292682927,0.5121951219512195,1.0,112.66666666666667,0.4843333333333333,0.7793333333333333,0.429,27.666666666666668,39.666666666666664,0.6666666666666666,104.33333333333333,0.41033333333333327,0.8123333333333332,0.28633333333333333,18.333333333333332,48.333333333333336,0.6,113.4,0.47240000000000004,0.7654,0.39059999999999995,26.8,39.4,0.4,104.6,0.41479999999999995,0.7512,0.3116,18.4,46.2,2019-05-16,2018,1,2019-05-16,2018,1
41800313,82,0.6459999999999999,0.7804878048780488,0.5121951219512195,0.598,0.6829268292682927,0.5121951219512195,82,0.695,0.7317073170731707,0.6585365853658537,0.7070000000000001,0.7073170731707317,0.7073170731707317,0.3333333333333333,101.66666666666667,0.40399999999999997,0.8826666666666666,0.2886666666666667,20.0,46.333333333333336,1.0,116.0,0.502,0.798,0.41533333333333333,28.333333333333332,42.333333333333336,0.4,104.4,0.40800000000000003,0.7828,0.3182,19.4,45.0,0.8,112.0,0.4864,0.7624,0.3678,27.4,42.4,2019-05-18,2018,0,2019-05-18,2018,0
41800314,82,0.6459999999999999,0.7804878048780488,0.5121951219512195,0.598,0.6829268292682927,0.5121951219512195,82,0.695,0.7317073170731707,0.6585365853658537,0.7070000000000001,0.7073170731707317,0.7073170731707317,0.0,101.33333333333333,0.40099999999999997,0.8069999999999999,0.342,22.0,41.666666666666664,1.0,113.33333333333333,0.5,0.827,0.37766666666666665,29.0,47.0,0.4,104.6,0.41459999999999997,0.7973999999999999,0.327,20.0,44.6,1.0,112.4,0.4906,0.7972,0.381,28.0,43.6,2019-05-20,2018,0,2019-05-20,2018,0
41800401,82,0.7070000000000001,0.7804878048780488,0.6341463414634146,0.72,0.8292682926829268,0.6097560975609756,82,0.695,0.7317073170731707,0.6585365853658537,0.7070000000000001,0.7073170731707317,0.7073170731707317,1.0,108.33333333333333,0.442,0.8073333333333332,0.4013333333333333,23.666666666666668,42.333333333333336,1.0,114.33333333333333,0.48833333333333334,0.8123333333333335,0.30866666666666664,29.0,51.666666666666664,0.8,109.2,0.4286,0.7979999999999999,0.37899999999999995,23.6,44.4,1.0,115.4,0.4918,0.8106,0.3724,28.4,46.4,2019-05-30,2018,1,2019-05-30,2018,1
41800402,82,0.7070000000000001,0.7804878048780488,0.6341463414634146,0.72,0.8292682926829268,0.6097560975609756,82,0.695,0.7317073170731707,0.6585365853658537,0.7070000000000001,0.7073170731707317,0.7073170731707317,1.0,107.66666666666667,0.45366666666666666,0.7923333333333332,0.419,21.333333333333332,39.666666666666664,0.6666666666666666,112.66666666666667,0.463,0.8646666666666668,0.33433333333333337,28.666666666666668,47.666666666666664,1.0,112.2,0.44480000000000003,0.8148,0.39519999999999994,24.8,43.6,0.8,113.6,0.48020000000000007,0.841,0.36560000000000004,29.2,47.0,2019-06-02,2018,0,2019-06-02,2018,0
41800403,82,0.695,0.7317073170731707,0.6585365853658537,0.7070000000000001,0.7073170731707317,0.7073170731707317,82,0.7070000000000001,0.7804878048780488,0.6341463414634146,0.72,0.8292682926829268,0.6097560975609756,0.6666666666666666,112.33333333333333,0.4546666666666666,0.8646666666666668,0.359,31.0,45.333333333333336,0.6666666666666666,107.33333333333333,0.4546666666666667,0.8186666666666668,0.3756666666666666,20.666666666666668,41.0,0.8,112.2,0.4728,0.8484,0.33899999999999997,30.0,47.0,0.8,109.4,0.4408,0.8301999999999999,0.37739999999999996,22.6,42.4,2019-06-05,2018,0,2019-06-05,2018,0
41800404,82,0.695,0.7317073170731707,0.6585365853658537,0.7070000000000001,0.7073170731707317,0.7073170731707317,82,0.7070000000000001,0.7804878048780488,0.6341463414634146,0.72,0.8292682926829268,0.6097560975609756,0.3333333333333333,109.0,0.43166666666666664,0.8793333333333333,0.3673333333333333,29.333333333333332,40.333333333333336,0.6666666666666666,115.0,0.4673333333333334,0.8936666666666667,0.37666666666666665,24.0,41.666666666666664,0.6,111.2,0.44959999999999994,0.8594000000000002,0.3436,29.0,45.2,0.8,110.0,0.4514,0.8427999999999999,0.39859999999999995,22.2,41.6,2019-06-07,2018,0,2019-06-07,2018,0
41800405,82,0.7070000000000001,0.7804878048780488,0.6341463414634146,0.72,0.8292682926829268,0.6097560975609756,82,0.695,0.7317073170731707,0.6585365853658537,0.7070000000000001,0.7073170731707317,0.7073170731707317,0.6666666666666666,110.66666666666667,0.4383333333333334,0.9316666666666666,0.3496666666666666,23.0,42.666666666666664,0.3333333333333333,103.33333333333333,0.436,0.79,0.33699999999999997,28.333333333333332,41.666666666666664,0.8,110.0,0.4614,0.8732000000000001,0.37739999999999996,22.8,40.4,0.4,107.6,0.4417999999999999,0.8188000000000001,0.3412,28.8,43.8,2019-06-10,2018,0,2019-06-10,2018,0
41800406,82,0.695,0.7317073170731707,0.6585365853658537,0.7070000000000001,0.7073170731707317,0.7073170731707317,82,0.7070000000000001,0.7804878048780488,0.6341463414634146,0.72,0.8292682926829268,0.6097560975609756,0.3333333333333333,102.33333333333333,0.43599999999999994,0.738,0.36833333333333335,26.0,40.0,0.6666666666666666,111.0,0.4633333333333334,0.8959999999999999,0.33666666666666667,23.666666666666668,40.666666666666664,0.4,105.0,0.44139999999999996,0.8038000000000001,0.37479999999999997,28.2,40.0,0.6,111.0,0.45360000000000006,0.8834,0.33859999999999996,22.6,41.4,2019-06-13,2018,0,2019-06-13,2018,0
41900101,73,0.767,0.8571428571428571,0.6842105263157895,0.732,0.8048780487804879,0.6585365853658537,73,0.452,0.5142857142857142,0.39473684210526316,0.512,0.6097560975609756,0.4146341463414634,0.3333333333333333,112.66666666666667,0.4323333333333334,0.703,0.37233333333333335,25.666666666666668,49.0,0.3333333333333333,116.0,0.453,0.8136666666666666,0.38633333333333336,20.666666666666668,44.666666666666664,0.4,120.0,0.4596,0.7306,0.3726,26.0,49.2,0.2,109.6,0.4362000000000001,0.7786000000000001,0.33540000000000003,21.0,44.8,2020-08-18,2019,0,2020-08-18,2019,0
